loan_amnt,loan_percent_income,person_income,loan_int_rate,loan_status,person_age,person_emp_length,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
10.308952660644293,-1.4696759700589417,11.759785542901756,1.986503546020567,0,25,9.0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
10.308952660644293,-1.4696759700589417,11.782952602183288,1.790091412127358,0,21,0.0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
10.278493453159584,-0.8675005677047231,11.156250521031497,2.7719635268458633,1,22,6.0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7.3132203870903005,-2.0402208285265546,9.392661928770137,2.6973262377392344,0,22,7.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8.006367567650246,-1.3862943611198906,9.392661928770137,2.6108048166633746,1,21,6.0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10.23995978915734,-0.8439700702945291,11.082142548877776,2.0668627594729756,1,23,2.0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10.23995978915734,-1.1086626245216111,11.350406535472453,2.0135687975291283,1,26,2.0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8.716044050161402,-0.6733445532637656,9.392661928770137,2.0162354657760435,1,26,2.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10.23995978915734,-1.1394342831883648,11.385092093460345,2.2935443483418965,1,22,6.0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8.34283980427146,-1.0498221244986778,9.392661928770137,2.601207105484161,1,21,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10.23995978915734,-1.0788096613719298,11.326644078388586,2.7719635268458633,1,24,0.0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10.23995978915734,-1.272965675812887,11.512925464970227,2.5408142817262958,0,25,5.0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10.23995978915734,-1.3862943611198906,11.608235644774554,2.186051276738094,0,26,10.0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8.086410275323782,-1.3093333199837622,9.392661928770137,2.7523860149222616,1,21,5.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.221941283654663,-0.941608539858445,11.156250521031497,2.569554123848285,1,22,4.0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10.205442284274627,-0.9942522733438668,11.200950699949402,2.74855214441154,1,26,5.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10.203592144986468,-1.1086626245216111,11.326595886778733,2.6019486702196644,1,24,5.0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10.150347630467651,-1.5606477482646683,11.695247021764185,2.5408142817262958,0,23,1.0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.145452858090923,-0.8675005677047231,11.002099841204238,2.39698576841553,1,22,0.0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10.138559674715614,-1.203972804325936,11.326595886778733,2.39698576841553,1,23,7.0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7.467371066917559,-1.9661128563728327,9.441452092939569,2.6108048166633746,0,25,3.0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10.126631103850338,-0.527632742082372,10.657259354912508,2.5439614125693146,1,21,3.0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8.006367567650246,-1.4696759700589417,9.45844966930814,2.554899021608035,1,25,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8.202482446576537,-1.272965675812887,9.469622969906263,2.2935443483418965,1,24,1.0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8.411832675758411,-1.0498221244986778,9.469622969906263,2.470638677990296,1,24,0.0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.783224016336037,-1.7147984280919266,9.472396896788991,2.6019486702196644,1,23,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.126631103850338,-0.5108256237659907,10.645424897265503,2.6803363625346943,1,22,6.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-0.6539264674066639,10.778956289890028,2.265921108622454,1,26,2.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8.188689124444199,-1.272965675812887,9.472396896788991,2.6803363625346943,1,25,1.0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10.126631103850338,-0.6733445532637656,10.799575577092764,2.39698576841553,1,21,4.0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.6733445532637656,10.809000411238403,2.470638677990296,1,22,5.0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.6931471805599453,10.819778284410283,2.0668627594729756,1,23,1.0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-0.6931471805599453,10.819778284410283,1.790091412127358,1,25,4.0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-0.5621189181535413,10.691944912900398,2.7298116928837226,1,24,2.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10.126631103850338,-0.6931471805599453,10.819778284410283,2.470638677990296,1,23,1.0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.6931471805599453,10.819858281210454,2.337952236831337,1,22,0.0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.6931471805599453,10.819858281210454,2.503891949699081,1,22,3.0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10.126631103850338,-0.7339691750802004,10.858998997563564,2.4078456036515385,1,22,2.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8.507142855562735,-0.9675840262617056,9.487972108574462,2.0668627594729756,1,23,3.0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-0.7339691750802004,10.858998997563564,2.5817308344235403,1,23,1.0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10.126631103850338,-0.6161861394238171,10.736396675471232,2.4731713935695794,1,26,2.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10.126631103850338,-0.6348782724359695,10.757902880692196,2.7265447837383743,1,26,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-0.6348782724359695,10.757902880692196,2.8864752876170416,1,23,1.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7.244227515603349,-2.2072749131897207,9.487972108574462,2.224623551524334,0,23,2.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.6539264674066639,10.778956289890028,2.913979771681732,1,26,5.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
10.126631103850338,-0.7985076962177716,10.915088464214607,2.750470916986162,1,23,4.0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-0.7985076962177716,10.918065845594228,2.5817308344235403,1,24,8.0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10.126631103850338,-0.7985076962177716,10.933106969717288,2.554899021608035,1,26,4.0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.955448122347393,-0.579818495252942,9.54108193388841,2.8355635214011694,1,23,2.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10.126631103850338,-0.8675005677047231,11.002099841204238,2.39698576841553,1,24,0.0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.8675005677047231,11.002099841204238,2.4078456036515385,1,24,2.0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.7765287894989963,10.896739325546413,2.822568654544802,1,25,3.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10.126631103850338,-0.8675005677047231,11.002099841204238,2.5439614125693146,1,23,3.0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10.126631103850338,-0.8675005677047231,11.002099841204238,2.327277705584417,1,23,7.0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.8675005677047231,11.002099841204238,2.39698576841553,1,21,6.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.916290731874155,11.034228154955759,2.5439614125693146,1,25,9.0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10.126631103850338,-0.8209805520698302,10.940224437486153,2.7053799725463312,1,22,2.0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-0.9675840262617056,11.097410021008564,2.2935443483418965,1,24,3.0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-0.9675840262617056,11.097410021008564,2.569554123848285,1,22,6.0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10.126631103850338,-0.9942522733438668,11.112388195098365,2.7219531062712017,1,26,10.0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-0.9942522733438668,11.112447898373103,2.0668627594729756,1,23,3.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-0.9942522733438668,11.127262984158245,2.645465325910589,1,24,5.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-1.0216512475319814,11.141861783579397,2.8616292890305104,1,25,9.0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10.126631103850338,-1.0216512475319814,11.15619337654164,2.7219531062712017,1,25,9.0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8.294049640102028,-1.272965675812887,9.574983485564092,2.39698576841553,1,22,2.0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.0216512475319814,11.156250521031497,2.4731713935695794,1,24,3.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8.699514748210191,-0.8675005677047231,9.574983485564092,2.0135687975291283,1,24,5.0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-0.9675840262617056,10.934891091510787,2.802754136571508,1,24,7.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10.126631103850338,-0.9675840262617056,11.097410021008564,2.7298116928837226,1,25,9.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10.126631103850338,-0.9675840262617056,11.097410021008564,2.449279472144849,1,26,3.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8.589513852995863,-0.9942522733438668,9.574983485564092,1.7561322915849038,1,25,7.0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-1.0788096613719298,11.19288547641032,2.5733752977756086,1,25,9.0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10.126631103850338,-1.1086626245216111,11.225243392518447,2.337952236831337,1,25,9.0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.1086626245216111,11.225243392518447,2.327277705584417,1,24,4.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.1394342831883648,11.26446410567173,2.362739015813793,1,23,1.0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.1394342831883648,11.270904857886329,2.3739750890807185,1,23,7.0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.0788096613719298,11.03569579063275,2.7298116928837226,1,24,8.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-1.171182981502945,11.282455138269556,2.7219531062712017,1,23,7.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8.740336742730447,-0.8439700702945291,9.574983485564092,2.6892071133007303,1,21,4.0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10.126631103850338,-1.171182981502945,11.285158743253765,2.7536607123542622,1,24,8.0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-1.171182981502945,11.285171301098336,2.5915163848462583,1,24,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10.126631103850338,-1.171182981502945,11.289781913656018,2.6108048166633746,1,26,5.0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.126631103850338,-1.0788096613719298,11.211874424779491,2.7942278973432626,1,23,7.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.126631103850338,-1.171182981502945,11.302204433654575,1.986503546020567,1,25,5.0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-1.171182981502945,11.309584540952196,2.430098413293005,1,23,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.203972804325936,11.314474526246393,2.327277705584417,0,24,8.0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.203972804325936,11.326595886778733,2.4087452888224363,0,24,5.0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.203972804325936,11.326595886778733,2.5587764983544563,0,24,5.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8.294049640102028,-1.272965675812887,9.574983485564092,2.815408719422709,1,23,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7.6496926237115135,-1.8971199848858813,9.574983485564092,2.4105422344991383,0,22,0.0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.203972804325936,11.344506813345266,2.9069010598473755,0,22,6.0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10.126631103850338,-1.2378743560016174,11.350406535472453,2.362739015813793,0,24,5.0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.2378743560016174,11.37366339763672,2.6973262377392344,0,24,8.0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10.126631103850338,-1.1086626245216111,11.225243392518447,2.6878474937846906,1,24,0.0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10.126631103850338,-1.1394342831883648,11.100662302361064,2.7324175575505043,1,23,1.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-1.272965675812887,11.407564949312404,2.39698576841553,0,25,9.0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8.732304571033183,-0.8915981192837836,9.615805480084347,2.0668627594729756,1,21,0.0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-1.1394342831883648,11.26446410567173,2.7923913495359614,1,23,2.0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10.126631103850338,-1.1394342831883648,11.101945176173954,2.8864752876170416,1,25,3.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10.126631103850338,-1.272965675812887,11.407564949312404,2.430098413293005,0,23,0.0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.1394342831883648,11.277203131449161,2.7053799725463312,1,24,9.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-1.3093333199837622,11.427367576608582,2.5974910105351463,0,24,4.0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10.126631103850338,-1.3093333199837622,11.429543856031176,2.5408142817262958,0,25,6.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.3093333199837622,11.429543856031176,2.5439614125693146,0,24,1.0,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10.126631103850338,-1.3093333199837622,11.446785662465684,2.7219531062712017,0,23,3.0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7.467371066917559,-2.120263536200091,9.615805480084347,2.54002594900908,0,23,1.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10.126631103850338,-1.203972804325936,11.16407695728096,2.9465420293632194,1,23,3.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10.126631103850338,-1.203972804325936,11.336188286470176,2.769458829230853,1,25,2.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.433811582477187,-1.171182981502945,9.615805480084347,2.39698576841553,1,23,4.0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.272965675812887,11.222573163962569,2.39698576841553,1,25,2.0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.272965675812887,11.385092093460345,2.7053799725463312,1,25,0.0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7.467371066917559,-2.120263536200091,9.615805480084347,2.728506209669592,0,25,2.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10.126631103850338,-1.272965675812887,11.385092093460345,2.750470916986162,1,26,2.0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10.126631103850338,-1.3862943611198906,11.512925464970227,2.233235014859253,0,25,1.0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8.188689124444199,-1.4271163556401458,9.615805480084347,2.6004649904222727,1,23,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10.126631103850338,-1.4271163556401458,11.536641991587546,2.337952236831337,0,24,8.0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.3093333199837622,11.429543856031176,2.8195915758351173,1,24,1.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10.126631103850338,-1.3093333199837622,11.440354772135393,2.6803363625346943,1,23,0.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.063062911326794,-1.5606477482646683,9.615805480084347,2.4458192610799534,1,21,0.0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10.126631103850338,-1.3470736479666092,11.472103470449973,2.7523860149222616,1,25,2.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7.3132203870903005,-2.302585092994045,9.623773649733524,2.3599101596133147,0,21,0.0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.126631103850338,-1.3470736479666092,11.491783541216801,2.534490149976828,1,24,8.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7.937374696163295,-1.7147984280919266,9.62931383010914,2.138889000323256,1,23,7.0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
10.126631103850338,-1.4696759700589417,11.608235644774554,2.7536607123542622,0,24,7.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7.824046010856294,-1.8325814637483104,9.639522006701664,2.528125768907977,1,22,7.0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8.517193191416238,-3.5065578973199822,11.80783138251133,2.802754136571508,1,25,3.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
